wiek;przychod;czas_na_stronie_min;liczba_wizyt;godzina_wejscia;dzien_tygodnia;typ_klienta;region;kupil
47;1565;50;13;12;6;nowy;zachod;0
58;8808;30;19;16;6;powracajacy;wschod;0
58;6547;27;7;3;4;nowy;polnoc;0
23;8797;46;1;18;3;powracajacy;wschod;0
55;7607;15;14;13;4;nowy;polnoc;1
32;5178;28;18;10;3;nowy;polnoc;0
43;6156;32;1;4;4;powracajacy;polnoc;0
25;4390;53;3;16;5;vip;poludnie;1
68;4563;48;1;19;3;powracajacy;poludnie;0
53;5873;21;16;16;3;powracajacy;centrum;0
22;7803;13;11;11;3;nowy;centrum;0
46;4542;15;10;15;1;powracajacy;zachod;0
58;2285;37;18;10;2;powracajacy;poludnie;0
32;2239;25;7;3;3;powracajacy;poludnie;0
28;6569;28;2;1;2;powracajacy;polnoc;0
27;1358;13;8;3;5;powracajacy;zachod;0
65;7845;35;16;1;6;powracajacy;zachod;0
45;5733;33;18;12;5;powracajacy;wschod;0
69;1496;48;11;6;6;nowy;zachod;0
58;6575;13;12;2;4;nowy;poludnie;0
46;2410;19;17;3;4;nowy;zachod;0
46;2390;35;11;8;3;vip;polnoc;0
57;6414;27;18;19;3;powracajacy;zachod;0
50;3972;6;14;18;4;vip;poludnie;1
19;5887;57;17;1;3;nowy;wschod;0
55;5690;10;16;19;2;nowy;zachod;0
57;2624;34;14;0;6;nowy;centrum;0
53;4845;24;6;19;3;powracajacy;polnoc;0
66;7049;55;19;11;1;nowy;wschod;0
25;9727;30;10;1;1;nowy;polnoc;0
68;2959;17;10;9;6;powracajacy;zachod;0
29;6372;55;17;10;2;vip;polnoc;1
61;4793;57;5;17;3;nowy;zachod;0
35;6130;31;6;9;2;nowy;polnoc;0
18;1256;22;9;17;1;powracajacy;wschod;0
60;9721;34;10;22;1;nowy;centrum;0
50;4528;55;19;6;5;powracajacy;wschod;0
68;3078;22;19;19;1;nowy;polnoc;0
29;2568;41;16;19;6;nowy;poludnie;0
46;1003;38;19;7;4;powracajacy;poludnie;0
44;8830;36;15;20;2;vip;centrum;1
47;3001;22;16;22;2;nowy;zachod;0
22;2340;40;3;1;7;nowy;poludnie;0
18;2605;31;7;5;3;powracajacy;poludnie;0
50;6476;34;16;11;5;nowy;poludnie;0
61;8193;46;19;3;5;vip;polnoc;0
42;9097;17;1;22;6;vip;zachod;1
36;6586;21;4;8;3;nowy;centrum;0
28;8505;2;5;22;6;nowy;wschod;0
60;4786;51;16;5;2;nowy;centrum;0
28;5601;22;2;12;6;powracajacy;polnoc;0
63;7179;23;17;12;1;powracajacy;zachod;0
43;1623;12;10;15;1;nowy;polnoc;0
49;2010;19;14;2;1;vip;centrum;0
35;2718;21;17;3;2;nowy;polnoc;0
58;1767;14;7;1;6;nowy;centrum;0
37;5686;20;7;4;4;nowy;poludnie;0
64;8066;39;18;6;6;nowy;wschod;0
25;8555;1;9;12;1;nowy;polnoc;0
66;8791;11;9;9;1;vip;polnoc;0
62;8626;12;4;17;1;powracajacy;centrum;0
44;8471;15;19;9;7;vip;wschod;0
67;7031;23;11;1;1;nowy;poludnie;0
56;4310;1;15;3;7;nowy;wschod;0
44;6553;53;9;22;4;nowy;poludnie;1
46;8073;55;10;15;4;vip;wschod;0
19;1855;17;8;9;5;nowy;centrum;0
23;9939;47;10;5;4;nowy;zachod;0
22;4004;29;13;11;3;powracajacy;wschod;0
58;7731;6;10;10;1;powracajacy;centrum;0
60;5755;13;9;7;2;nowy;zachod;0
48;5181;35;8;16;6;powracajacy;polnoc;0
34;8243;5;3;18;6;nowy;wschod;0
26;3076;52;14;18;3;nowy;centrum;0
25;3938;40;18;19;4;nowy;centrum;0
36;9681;2;6;18;1;nowy;centrum;0
21;1999;33;4;16;5;nowy;polnoc;0
63;5592;25;2;21;5;nowy;centrum;1
64;7990;4;10;21;2;powracajacy;wschod;0
28;4688;25;7;7;4;nowy;zachod;1
50;3364;2;13;21;7;nowy;poludnie;0
50;5011;51;4;18;7;nowy;centrum;1
39;9287;31;3;13;5;powracajacy;wschod;1
22;4669;48;4;21;3;nowy;zachod;0
36;3284;39;17;5;2;powracajacy;wschod;0
42;8958;11;9;13;1;nowy;zachod;0
67;2732;11;6;17;6;nowy;polnoc;0
25;9741;48;18;5;7;vip;poludnie;0
46;6583;48;1;4;7;nowy;poludnie;1
41;8600;5;17;16;1;nowy;centrum;0
68;4723;45;16;6;3;powracajacy;wschod;0
43;8760;58;13;19;3;powracajacy;poludnie;0
28;2108;29;13;17;7;powracajacy;zachod;0
24;4201;31;9;6;6;nowy;zachod;0
22;8014;35;13;15;7;nowy;wschod;0
29;6036;11;17;11;5;nowy;wschod;0
67;3890;17;3;17;4;nowy;poludnie;0
47;6297;39;12;17;3;vip;zachod;0
24;2962;22;3;20;5;nowy;poludnie;0
41;4860;16;13;9;4;powracajacy;centrum;1
26;6437;29;7;7;6;nowy;wschod;0
47;7542;55;11;11;1;vip;polnoc;0
19;7464;18;2;2;3;powracajacy;polnoc;0
27;7978;32;12;6;1;nowy;wschod;0
39;9275;44;10;5;6;nowy;poludnie;1
42;1810;36;15;8;3;nowy;wschod;0
19;3422;12;14;3;4;nowy;centrum;0
62;6343;59;18;14;5;powracajacy;poludnie;0
21;1618;7;4;5;6;nowy;polnoc;0
25;1687;24;19;0;3;nowy;wschod;0
31;8394;27;7;17;2;nowy;wschod;0
23;5268;11;11;2;4;nowy;zachod;0
43;6625;25;11;1;2;nowy;polnoc;0
29;2800;59;10;8;4;nowy;wschod;0
42;7699;55;12;12;5;powracajacy;polnoc;0
30;3410;11;6;5;1;powracajacy;wschod;0
67;1142;3;6;5;3;nowy;poludnie;0
37;8956;29;8;20;3;powracajacy;poludnie;1
45;3829;16;6;7;4;vip;zachod;0
60;2752;9;6;22;1;powracajacy;polnoc;0
46;9650;31;16;8;4;nowy;polnoc;1
35;9758;18;17;7;2;powracajacy;centrum;0
51;2075;33;15;15;6;nowy;wschod;0
32;8371;28;10;19;5;nowy;poludnie;1
29;3443;52;10;8;7;powracajacy;wschod;0
38;3171;3;12;23;5;powracajacy;wschod;0
37;1990;23;16;6;1;nowy;centrum;0
19;4381;25;7;15;6;vip;polnoc;0
29;1228;57;3;2;6;nowy;wschod;0
48;8290;42;7;5;1;nowy;polnoc;0
19;3594;4;4;1;6;nowy;wschod;0
47;3744;21;1;10;4;vip;poludnie;0
19;5208;57;5;10;3;nowy;zachod;0
41;1980;14;17;12;6;nowy;poludnie;0
66;3197;27;15;5;5;powracajacy;polnoc;0
40;4940;46;1;15;1;nowy;poludnie;0
39;1583;26;12;13;3;vip;wschod;0
65;3457;41;3;1;4;nowy;wschod;0
64;6569;34;2;2;4;nowy;polnoc;0
23;7945;5;10;3;3;nowy;polnoc;0
51;5834;35;12;3;2;nowy;centrum;0
31;1676;58;8;18;7;nowy;polnoc;1
26;3826;58;14;19;4;powracajacy;centrum;0
50;6681;25;18;22;7;nowy;centrum;1
18;3572;7;16;19;2;nowy;poludnie;0
53;8888;11;7;10;5;vip;polnoc;1
34;5163;50;19;1;2;nowy;poludnie;0
59;7146;11;19;21;4;powracajacy;wschod;0
58;4098;48;4;16;6;nowy;polnoc;0
31;6096;47;6;11;3;powracajacy;wschod;0
33;8413;31;2;14;7;powracajacy;polnoc;1
66;7347;30;14;12;3;nowy;polnoc;0
64;7263;20;6;5;4;powracajacy;polnoc;0
58;8395;19;2;21;6;powracajacy;wschod;0
27;9200;25;3;9;3;powracajacy;polnoc;1
39;3284;23;15;11;3;powracajacy;poludnie;0
47;1982;9;2;10;5;nowy;poludnie;0
36;5751;23;17;17;7;nowy;polnoc;0
38;8773;34;12;18;4;nowy;zachod;0
45;2437;17;12;10;3;vip;poludnie;0
56;8033;4;2;13;4;powracajacy;polnoc;0
63;3193;20;14;9;7;nowy;polnoc;0
34;5022;35;19;13;7;nowy;polnoc;0
50;6912;22;18;8;4;nowy;poludnie;0
46;4316;39;11;5;3;nowy;polnoc;0
31;3204;19;16;18;2;nowy;zachod;0
39;3689;7;19;12;1;nowy;polnoc;0
66;4318;48;19;5;2;powracajacy;polnoc;0
46;7617;18;2;10;3;nowy;zachod;0
59;2626;5;8;11;6;nowy;poludnie;0
43;1831;7;19;1;5;nowy;zachod;0
24;1127;42;16;22;1;powracajacy;centrum;0
31;8352;32;2;10;5;nowy;wschod;0
35;9014;58;10;18;1;vip;centrum;1
63;9437;56;9;12;5;powracajacy;centrum;0
19;2524;10;14;8;7;nowy;polnoc;0
25;9640;51;17;21;3;powracajacy;wschod;0
59;5842;27;17;1;6;nowy;polnoc;0
35;5777;5;1;16;1;powracajacy;polnoc;0
44;9709;8;6;16;4;vip;zachod;0
38;5901;18;16;22;5;powracajacy;zachod;0
58;1182;16;15;9;2;nowy;polnoc;0
52;7107;50;9;0;6;nowy;zachod;1
55;8310;33;7;9;2;vip;centrum;0
66;3061;17;5;13;5;powracajacy;poludnie;0
33;3656;35;18;14;3;nowy;poludnie;0
25;8874;29;15;17;2;powracajacy;zachod;0
68;6809;23;13;17;6;powracajacy;poludnie;0
19;8939;43;17;13;7;powracajacy;wschod;0
41;8130;57;18;11;1;nowy;polnoc;0
57;8018;37;4;4;6;nowy;zachod;0
54;9207;52;12;23;7;vip;poludnie;1
25;3489;13;19;3;1;nowy;centrum;0
40;5765;11;6;22;1;powracajacy;polnoc;0
49;1035;24;7;19;6;powracajacy;poludnie;0
69;5636;53;3;13;7;nowy;polnoc;0
66;4699;17;11;16;7;nowy;wschod;0
24;2721;18;12;7;5;powracajacy;zachod;0
47;4011;25;14;15;4;nowy;poludnie;0
61;8513;25;10;7;1;vip;polnoc;0
45;5832;49;7;4;3;nowy;poludnie;0
60;3563;4;19;1;4;nowy;wschod;0
46;8795;12;11;21;3;powracajacy;centrum;0
57;6590;1;9;16;1;nowy;centrum;0
52;4096;45;16;7;1;powracajacy;centrum;0
68;9736;10;12;18;2;vip;zachod;0
66;2415;28;8;12;3;vip;zachod;0
23;6514;19;19;23;4;powracajacy;poludnie;0
26;7081;26;12;20;7;nowy;wschod;0
44;8332;2;19;9;6;nowy;zachod;0
36;9433;18;18;6;5;powracajacy;zachod;0
68;3140;13;19;4;5;nowy;polnoc;0
34;8533;40;10;13;4;powracajacy;polnoc;0
66;3525;24;9;23;1;nowy;poludnie;0
39;8767;15;11;2;1;powracajacy;centrum;0
58;8632;54;18;23;1;powracajacy;polnoc;0
30;4069;9;4;9;6;nowy;wschod;0
40;6393;9;17;7;7;nowy;zachod;0
59;7533;4;19;0;1;vip;wschod;0
51;8524;19;5;22;3;nowy;centrum;0
26;2354;50;10;17;3;powracajacy;polnoc;0
37;3910;18;16;8;5;nowy;wschod;0
29;6241;57;16;1;4;powracajacy;wschod;0
47;3667;24;12;0;2;nowy;polnoc;0
21;3219;43;4;19;3;powracajacy;wschod;0
34;5142;8;12;17;6;powracajacy;zachod;0
56;9671;32;2;13;5;vip;wschod;1
35;4932;29;1;11;7;nowy;wschod;0
58;7073;2;7;11;5;powracajacy;centrum;0
68;2774;44;12;16;7;nowy;centrum;0
52;5419;29;10;10;5;nowy;polnoc;0
35;8091;14;12;3;1;nowy;wschod;0
43;4034;50;4;4;5;nowy;wschod;0
52;3458;45;5;8;6;nowy;centrum;0
50;7064;55;3;14;7;powracajacy;polnoc;0
49;9030;9;19;13;4;powracajacy;polnoc;0
32;9049;53;8;20;5;nowy;wschod;1
37;7356;46;4;1;7;powracajacy;zachod;1
23;6621;2;6;5;5;powracajacy;polnoc;0
42;6921;2;2;10;7;nowy;centrum;0
45;9432;35;16;16;6;nowy;poludnie;0
32;8561;6;11;5;1;powracajacy;wschod;0
18;9340;24;5;21;3;nowy;centrum;0
53;5467;23;15;18;1;nowy;polnoc;0
56;8281;3;6;2;5;nowy;poludnie;0
60;8005;22;16;4;1;nowy;zachod;0
43;5393;38;17;21;5;powracajacy;wschod;0
24;2538;34;16;6;6;nowy;zachod;0
33;8948;12;18;7;2;powracajacy;centrum;0
18;1131;56;8;10;5;powracajacy;poludnie;0
19;2468;11;19;17;5;vip;polnoc;0
20;1046;4;13;14;5;nowy;polnoc;0
53;6412;25;3;0;4;nowy;polnoc;0
40;7550;56;17;18;6;powracajacy;polnoc;0
51;1161;21;19;3;4;vip;poludnie;0
21;1122;41;17;20;6;nowy;centrum;0
37;7136;35;19;3;3;powracajacy;polnoc;0
55;4260;25;18;8;2;vip;wschod;0
62;3597;39;12;1;4;powracajacy;poludnie;0
40;7974;28;17;15;2;powracajacy;poludnie;0
43;7870;34;8;19;5;powracajacy;zachod;0
32;9936;18;1;15;3;powracajacy;poludnie;1
47;6052;48;12;22;7;nowy;poludnie;0
43;4261;26;13;9;6;vip;polnoc;0
26;1591;14;6;3;5;nowy;poludnie;0
52;8184;7;8;22;2;powracajacy;zachod;0
36;1928;30;8;18;6;nowy;centrum;0
46;1763;23;9;4;3;vip;poludnie;0
52;2182;20;17;1;7;nowy;polnoc;0
59;5310;6;4;12;6;nowy;poludnie;0
40;6144;1;6;8;1;powracajacy;polnoc;0
43;4136;36;12;1;1;nowy;zachod;0
50;1990;21;6;20;2;nowy;centrum;0
39;6660;45;17;17;4;powracajacy;centrum;0
21;3841;28;15;16;4;vip;polnoc;0
45;5746;30;16;10;3;powracajacy;polnoc;0
36;3699;22;2;19;4;nowy;poludnie;1
32;5965;43;1;20;2;powracajacy;zachod;1
64;7274;48;16;3;6;nowy;zachod;0
34;7776;6;1;23;3;powracajacy;poludnie;1
52;3675;39;6;22;7;nowy;wschod;0
65;2750;9;17;0;1;nowy;zachod;0
55;3671;20;8;16;6;powracajacy;zachod;0
59;5632;30;7;1;5;powracajacy;poludnie;0
41;8405;50;17;2;4;powracajacy;zachod;0
45;6389;57;13;14;5;nowy;wschod;0
46;4953;55;18;22;4;powracajacy;poludnie;0
25;5052;51;2;13;4;powracajacy;polnoc;0
56;2799;52;15;16;5;nowy;poludnie;0
37;8850;16;6;20;4;nowy;polnoc;0
20;1582;54;6;19;5;powracajacy;zachod;0
46;4147;25;16;21;1;nowy;poludnie;0
58;3159;20;6;15;3;nowy;poludnie;1
41;6826;27;18;4;4;nowy;wschod;0
59;9078;21;16;13;6;powracajacy;poludnie;0
61;8422;9;19;13;6;powracajacy;wschod;1
54;7974;4;6;5;5;nowy;polnoc;0
60;5277;58;1;17;5;nowy;centrum;0
24;7674;37;3;20;5;nowy;zachod;1
48;7956;12;3;10;5;powracajacy;centrum;0
58;6231;47;12;11;5;nowy;poludnie;0
24;9338;27;7;16;6;nowy;poludnie;0
29;3842;51;11;4;2;powracajacy;zachod;0
54;3573;42;12;2;7;nowy;zachod;0
49;7821;27;2;17;6;powracajacy;centrum;0
24;7802;27;9;23;4;powracajacy;polnoc;0
44;9024;29;19;12;6;nowy;poludnie;0
19;6071;26;9;16;1;nowy;centrum;0
64;3791;58;19;8;3;nowy;poludnie;0
32;7640;30;17;12;6;powracajacy;zachod;0
27;8135;24;19;19;7;nowy;wschod;0
57;4926;36;1;3;5;powracajacy;poludnie;0
47;3492;16;2;10;6;nowy;poludnie;0
57;8488;21;5;6;5;powracajacy;polnoc;0
37;8897;11;17;12;1;vip;wschod;1
57;5562;36;3;0;7;nowy;centrum;0
24;5788;14;18;7;1;nowy;poludnie;1
38;7886;45;1;13;7;powracajacy;poludnie;1
37;3165;57;5;5;5;powracajacy;poludnie;1
52;6924;29;6;9;5;nowy;poludnie;0
29;1702;20;9;18;4;nowy;zachod;0
42;6471;39;10;3;1;nowy;poludnie;0
25;7239;33;3;10;1;nowy;centrum;0
18;1493;3;14;4;2;nowy;wschod;0
64;5261;42;17;4;4;nowy;wschod;0
69;3603;22;8;2;6;nowy;wschod;0
18;4985;15;15;15;3;powracajacy;centrum;0
53;7690;18;9;16;2;nowy;zachod;0
55;4904;10;18;5;3;nowy;polnoc;1
24;7435;2;10;21;5;powracajacy;centrum;0
41;3477;21;3;23;4;nowy;polnoc;0
63;6045;20;4;11;5;nowy;polnoc;0
51;8352;47;5;9;2;vip;polnoc;1
64;2165;58;5;14;3;powracajacy;polnoc;0
57;7991;14;10;6;2;powracajacy;centrum;0
24;1863;46;8;0;5;nowy;wschod;1
62;7633;47;11;21;2;vip;polnoc;0
24;3630;33;1;23;4;nowy;zachod;0
39;4142;32;11;1;3;nowy;zachod;0
45;4904;30;9;10;6;powracajacy;poludnie;0
31;5434;3;14;6;6;nowy;polnoc;0
50;7047;38;19;17;7;powracajacy;polnoc;0
38;4543;6;6;15;7;powracajacy;zachod;0
47;8824;43;8;20;3;nowy;poludnie;0
36;1607;53;6;4;2;powracajacy;polnoc;0
60;7665;4;1;15;3;nowy;poludnie;0
68;5730;27;13;11;1;vip;polnoc;0
67;2308;1;4;2;3;powracajacy;wschod;0
18;3589;9;7;5;1;powracajacy;polnoc;1
66;4911;28;11;20;6;nowy;poludnie;0
43;8748;25;15;5;4;powracajacy;polnoc;0
52;8140;34;9;21;2;nowy;wschod;0
43;2270;2;9;22;2;nowy;poludnie;0
67;5642;44;13;9;2;powracajacy;wschod;0
52;4463;44;2;2;3;nowy;polnoc;0
29;7399;10;8;0;1;nowy;centrum;0
34;5187;58;10;21;6;powracajacy;zachod;1
34;3934;6;8;12;5;vip;centrum;0
64;9246;21;19;17;7;powracajacy;zachod;0
52;7966;7;1;1;1;nowy;zachod;0
49;3606;42;14;12;4;powracajacy;wschod;0
54;5285;32;4;20;3;powracajacy;zachod;0
48;9191;4;17;20;2;powracajacy;wschod;0
22;2345;4;14;8;5;nowy;poludnie;0
67;9269;42;4;13;4;nowy;centrum;0
25;7919;26;1;9;1;nowy;poludnie;1
38;1170;58;18;18;2;nowy;poludnie;0
49;8074;15;11;10;7;nowy;centrum;0
55;5072;45;19;13;3;vip;wschod;0
26;4683;23;12;3;2;powracajacy;wschod;0
57;8176;18;13;18;2;nowy;polnoc;0
36;3324;56;14;1;5;powracajacy;poludnie;0
61;2459;6;12;22;7;nowy;wschod;0
38;5195;13;9;20;6;powracajacy;poludnie;1
63;7590;47;4;16;5;nowy;wschod;0
68;1968;18;19;9;3;powracajacy;zachod;0
64;3912;55;13;15;5;nowy;zachod;0
42;2235;18;6;22;4;vip;polnoc;0
39;8633;19;8;21;4;vip;centrum;0
59;2307;28;2;0;1;nowy;wschod;0
27;4117;47;13;7;4;nowy;polnoc;0
34;9506;58;9;2;2;vip;polnoc;1
35;1815;11;19;10;4;nowy;polnoc;0
52;3438;53;18;21;5;nowy;centrum;0
50;2347;53;17;22;1;powracajacy;wschod;0
63;2328;40;19;0;1;nowy;polnoc;0
64;2068;32;12;0;7;powracajacy;polnoc;0
61;2114;22;18;17;1;nowy;polnoc;0
23;1748;19;1;20;7;nowy;centrum;0
41;6353;52;8;19;3;nowy;wschod;0
48;1663;22;15;11;3;vip;poludnie;0
46;9554;18;7;18;2;nowy;poludnie;0
38;8223;21;8;22;6;powracajacy;centrum;0
34;6583;12;18;6;5;vip;zachod;1
37;9498;25;3;4;7;powracajacy;zachod;1
22;9938;23;9;3;4;nowy;poludnie;0
54;7081;49;7;12;1;powracajacy;wschod;0
32;6482;20;16;23;6;powracajacy;wschod;0
57;2403;24;5;6;1;nowy;wschod;0
34;5105;54;12;6;5;powracajacy;poludnie;0
66;7392;2;19;19;1;nowy;zachod;0
30;9690;39;17;16;7;powracajacy;zachod;0
52;4058;43;14;13;4;powracajacy;polnoc;0
44;2647;41;3;23;5;vip;poludnie;0
24;3840;29;10;23;3;nowy;zachod;0
27;2086;30;7;16;7;nowy;polnoc;0
43;8536;21;4;1;6;vip;poludnie;0
62;5639;29;19;11;5;nowy;polnoc;0
31;9315;52;10;4;3;nowy;wschod;0
38;4427;36;12;15;1;nowy;poludnie;0
19;3681;29;17;23;6;nowy;zachod;1
35;5661;40;15;3;1;powracajacy;polnoc;0
30;2082;54;14;9;7;powracajacy;zachod;0
66;8801;49;12;1;5;nowy;wschod;0
65;6345;50;10;3;2;nowy;centrum;0
36;4851;48;4;1;4;nowy;polnoc;0
40;8473;39;14;1;4;vip;poludnie;1
42;2090;14;3;19;5;nowy;zachod;0
38;8366;22;6;21;5;powracajacy;polnoc;0
62;1397;58;16;12;7;vip;poludnie;0
21;6659;16;18;4;1;nowy;centrum;0
44;4836;38;16;7;5;powracajacy;wschod;0
63;2032;8;7;11;7;nowy;polnoc;1
52;3979;25;13;13;5;powracajacy;zachod;0
28;1231;29;8;14;3;nowy;polnoc;0
31;7416;19;16;11;3;powracajacy;wschod;1
67;3104;9;4;15;5;vip;wschod;0
38;6540;13;14;21;5;nowy;wschod;0
69;6992;9;8;11;6;nowy;centrum;0
64;4032;18;8;23;4;powracajacy;zachod;0
55;9614;4;12;5;1;powracajacy;wschod;0
18;3318;3;4;9;2;powracajacy;zachod;0
48;3412;33;10;9;4;powracajacy;polnoc;1
42;3950;5;7;15;1;vip;centrum;0
50;2595;53;5;19;7;powracajacy;polnoc;0
35;2743;39;5;22;4;powracajacy;zachod;0
42;9462;58;3;22;3;powracajacy;wschod;0
67;1238;50;2;20;2;vip;wschod;1
39;1229;3;1;8;7;powracajacy;polnoc;0
45;8406;28;3;17;2;nowy;centrum;0
37;7638;15;4;0;6;vip;polnoc;0
30;9370;58;1;14;1;powracajacy;poludnie;1
23;4997;2;14;4;1;nowy;wschod;0
46;4277;45;15;0;4;powracajacy;wschod;0
36;6656;39;13;4;6;nowy;centrum;0
38;3535;57;3;12;2;powracajacy;centrum;0
30;2210;10;5;13;1;vip;wschod;0
63;6332;10;17;7;6;powracajacy;wschod;0
61;5199;6;14;7;4;nowy;polnoc;0
56;2196;23;12;15;1;nowy;centrum;0
37;6688;5;10;2;6;powracajacy;poludnie;0
60;5203;18;9;4;2;powracajacy;wschod;0
30;4174;3;12;9;2;vip;poludnie;1
55;1501;28;3;12;5;powracajacy;wschod;0
51;6896;39;19;23;1;nowy;centrum;0
28;4419;13;12;5;6;nowy;polnoc;0
48;4617;45;1;13;7;nowy;polnoc;0
28;1297;10;17;15;4;powracajacy;polnoc;0
68;1335;12;15;3;3;powracajacy;wschod;0
64;1272;3;12;4;6;vip;centrum;0
59;2259;3;7;2;3;vip;wschod;0
56;8384;45;13;4;4;powracajacy;centrum;0
32;3609;8;6;18;5;powracajacy;poludnie;0
31;2785;39;6;22;4;powracajacy;wschod;0
29;2441;55;13;14;5;powracajacy;centrum;0
32;9109;21;16;3;7;nowy;wschod;0
34;3778;10;1;22;5;nowy;wschod;1
51;6541;54;1;2;3;vip;centrum;1
45;3258;29;18;6;7;powracajacy;centrum;0
46;6268;22;1;4;3;nowy;poludnie;0
51;9062;47;8;12;1;nowy;centrum;0
24;5563;8;8;1;7;nowy;wschod;0
47;2560;9;3;22;6;nowy;wschod;0
28;6324;20;5;3;3;nowy;wschod;0
57;3209;24;6;23;2;nowy;zachod;0
40;8456;53;10;3;2;nowy;wschod;0
22;9624;51;5;5;1;nowy;centrum;0
34;9220;50;2;15;5;nowy;polnoc;1
42;9812;27;4;6;6;nowy;poludnie;1
58;3383;4;5;0;3;nowy;zachod;0
45;5750;17;7;21;4;powracajacy;poludnie;0
18;5958;55;17;14;7;powracajacy;wschod;0
33;8491;51;19;18;4;nowy;polnoc;0
24;8331;12;17;11;6;powracajacy;zachod;0
60;4552;16;15;6;7;nowy;centrum;0
69;7517;44;14;8;3;powracajacy;wschod;0
67;5584;33;3;21;5;vip;poludnie;1
41;1623;48;8;19;2;powracajacy;centrum;0
60;9346;6;6;20;1;nowy;polnoc;0
61;5907;6;16;21;2;powracajacy;poludnie;0
65;4569;49;2;7;5;powracajacy;zachod;0
68;3342;9;12;6;1;nowy;centrum;0
65;9459;22;13;14;4;nowy;wschod;0
41;9560;46;8;11;3;powracajacy;poludnie;0
45;9307;3;6;12;5;powracajacy;centrum;0
26;2664;19;18;4;2;nowy;polnoc;0
67;3403;40;15;7;1;nowy;poludnie;0
25;8897;35;19;8;5;powracajacy;centrum;0
44;3329;20;10;19;4;vip;wschod;0
67;1718;30;1;10;7;powracajacy;wschod;0
53;4714;28;3;13;4;powracajacy;centrum;0
46;3587;8;14;8;5;vip;zachod;0
67;5096;45;10;2;2;vip;wschod;0
23;2782;11;7;19;1;nowy;zachod;0
56;3027;40;3;21;6;nowy;centrum;0
67;9377;13;4;0;6;powracajacy;poludnie;1
27;8367;23;18;4;5;powracajacy;zachod;0
57;6942;40;7;5;6;nowy;poludnie;1
51;9398;47;8;23;3;powracajacy;wschod;0
37;4515;22;9;4;1;nowy;poludnie;0
66;5118;41;19;2;5;nowy;wschod;0
46;7625;50;3;12;3;nowy;zachod;0
51;1635;49;3;19;5;powracajacy;polnoc;0
46;7926;44;4;17;5;powracajacy;polnoc;0
43;1074;46;2;13;7;nowy;centrum;0
53;6221;4;6;6;7;powracajacy;poludnie;0
33;9641;41;17;16;2;nowy;polnoc;0
53;6754;27;6;11;4;nowy;zachod;0
46;8984;5;4;18;7;nowy;poludnie;0
63;9080;54;8;21;6;powracajacy;wschod;1
56;5798;56;9;13;6;powracajacy;zachod;0
42;9928;27;12;21;5;nowy;centrum;0
63;8648;22;1;2;7;nowy;poludnie;1
39;5228;50;4;5;3;powracajacy;zachod;1
21;6174;1;1;12;7;powracajacy;centrum;0
66;3314;10;5;23;4;powracajacy;wschod;0
43;5992;5;9;17;1;powracajacy;zachod;0
69;3252;48;17;4;4;powracajacy;wschod;0
43;9169;54;13;10;7;nowy;poludnie;0
54;2181;1;17;3;4;nowy;poludnie;0
29;3940;29;12;1;5;nowy;wschod;0
31;5944;30;11;10;6;nowy;polnoc;0
19;7936;18;9;7;5;nowy;centrum;1
36;7433;38;6;8;3;powracajacy;poludnie;1
18;6098;28;19;2;1;nowy;centrum;0
56;3557;23;11;15;7;powracajacy;wschod;0
19;1361;36;17;7;2;nowy;wschod;0
50;2535;47;18;10;1;nowy;wschod;0
21;4467;36;18;6;3;powracajacy;zachod;0
44;8046;29;7;1;5;powracajacy;centrum;1
68;3090;7;13;20;3;nowy;poludnie;0
23;4372;32;19;8;1;nowy;poludnie;0
29;7480;49;14;17;7;powracajacy;poludnie;0
19;8641;4;1;15;4;powracajacy;wschod;0
18;4347;53;5;5;2;powracajacy;poludnie;0
55;7861;2;16;5;4;powracajacy;poludnie;0
60;6644;12;4;12;2;powracajacy;poludnie;0
35;6733;47;15;4;1;nowy;polnoc;1
44;9710;2;3;13;5;powracajacy;centrum;0
69;5234;36;3;18;6;nowy;poludnie;1
60;7241;33;14;12;3;powracajacy;poludnie;0
26;8970;39;15;18;4;nowy;zachod;0
55;6155;13;10;19;1;powracajacy;poludnie;0
50;2166;28;12;19;1;nowy;poludnie;0
60;2524;38;2;10;1;powracajacy;polnoc;0
19;9132;9;2;4;6;nowy;centrum;0
62;4294;17;3;20;5;nowy;polnoc;0
51;8767;46;1;23;3;nowy;zachod;0
56;1899;20;3;3;7;powracajacy;poludnie;0
47;5538;3;15;5;2;nowy;polnoc;0
23;5064;4;18;22;5;nowy;centrum;0
60;6512;6;3;13;7;powracajacy;polnoc;0
31;3687;43;19;11;3;powracajacy;poludnie;0
50;4884;17;1;17;3;powracajacy;centrum;0
63;9573;30;13;18;6;powracajacy;wschod;0
55;2001;49;15;0;6;vip;wschod;0
55;5210;45;7;19;4;powracajacy;wschod;0
50;6990;6;9;23;6;nowy;zachod;0
36;9344;4;3;8;4;nowy;centrum;0
54;4845;56;13;17;5;nowy;polnoc;0
20;5298;38;11;0;3;powracajacy;wschod;0
66;5199;25;2;19;3;powracajacy;wschod;0
30;7328;17;14;4;3;powracajacy;polnoc;0
30;3272;31;3;17;1;nowy;polnoc;0
60;9969;43;14;11;3;powracajacy;polnoc;0
44;8909;17;13;22;1;nowy;polnoc;0
23;5095;52;11;2;2;nowy;poludnie;0
40;5566;47;2;1;6;nowy;zachod;0
